seller_id;seller_city;review_medie;order_count;product_count;fatturato;best_seller_category;fatturato medio per prodotto;media_deltatime
4917cee8d902e13428c3ec4b1ca6f315;León;3.548387097;31;33;5421.9;monitors;164.3;18.06451613
741f8c587cb4248ebc5b779a0e8e0e51;Córdoba;4.8;5;5;89.95;home accessories;17.99;13.2
4bcec44888b30ba9001234c534716d3f;Córdoba;1.2;5;5;146;beauty & personal care;29.2;9
a663d9c3797e90eac99ff60939416a56;Madrid;5;1;1;235;computer accessories;235;5
dff87e4de60c9736ce8df835951b09bc;Madrid;#N/D;#N/D;2;998;lawn garden;499;#N/D
ac1ed5fc15901fbc92920361eb4ab350;Madrid;#N/D;#N/D;1;110.25;lawn garden;110.25;#N/D
f9903dd0f812c7e771fcad47b6fff231;León;4.375;8;12;1684.85;tools home improvement;140.4041667;15.375
ac9b01377919cdbd2a1bbb8d5837c70b;Jaén;5;1;1;55.9;tools home improvement;55.9;10
5011f0d93373a4c5753adf58ca77af8d;Almería;4.272727273;11;22;1009.42;food;45.88272727;10.54545455
a4e634166243bbb3a13fa584463fa468;Jaén;#N/D;#N/D;2;155.55;home lighting;77.775;#N/D
50bf89f1349bc0409a268c3a49678009;Huelva;5;1;1;179.9;furniture;179.9;9
50c9975695009e5e6473912e83a6d1da;Getafe;3.755102041;49;69;3964.4;sport outdoors;57.45507246;16.2244898
42d4b7e70819438f5ada61c965e92d7e;Zaragoza;3.5;1;3;49.6;automotive;16.53333333;22
7aa4334be125fcdd2ba64b3180029f14;Granada;4.121495327;211;238;16234.81;toys games;68.21348739;16.05687204
b14db04aa7881970e83ffa9426897925;Sevilla;4.181818182;76;113;5898.6;furniture;52.2;16.14473684
fac1a9017ade7bdc94058fc1c969f355;Madrid;3.666666667;9;10;2010.84;computer accessories;201.084;7.555555556
31ae0774c17fabd06ff707cc5bde005f;Jaén;4;11;11;6719.85;agriculture suppliers;610.8954545;11.63636364
f0ec6a2adb05c62655a26dd347b8dede;Madrid;#N/D;#N/D;2;72;beauty & personal care;36;#N/D
cc1f04647be106ba74e62b21f358af25;Madrid;1;1;1;11.9;beauty & personal care;11.9;13
1099a00e0ee3a50935e6c2447ca090c5;Barcelona;5;3;3;849.7;home appliances;283.2333333;15.33333333
3d700782d7818f2c1e0d7a9e9d75fc00;Sevilla;5;3;3;149.7;pet supplies;49.9;25.66666667
a3e9a2c700480d9bb01fba070ba80a0e;Granada;4.198412698;120;137;13440.8;kitchen & dining;98.1080292;13.10833333
c3f5668699a1b04c0fa61ecea1e2bff6;Coruña;4.666666667;3;3;407.81;fragrance;135.9366667;12
80f2cf9abf6b5a0e5c612b5eea6646e6;Huelva;5;5;6;766.08;kids;127.68;11.8
516e7738bd8f735ac19a010ee5450d8d;Barcelona;4.064935065;71;90;6643.09;beauty & personal care;73.81211111;8.732394366
4fe2f67634d00c021aa01f96b6f2d68e;Lugo;4.5;2;2;86.8;beauty & personal care;43.4;11
9f505651f4a6abe901a56cdc21508025;Madrid;4.096103896;385;431;26361.82;computer accessories;61.16431555;7.955844156
17adeba047385fb0c67d8e90b4296d21;Cádiz;#N/D;#N/D;3;809.7;office products;269.9;#N/D
7142540dd4c91e2237acb7e911c4eba2;Jaén;4.21630094;311;336;37373.56;automotive;111.2308333;14.68488746
c04d70d515d15a7e3db3a73320598566;Gerona;4.333333333;3;4;158.2;0;39.55;6.333333333
a3a38f4affed601eb87a97788c949667;Salamanca;4.024793388;246;265;26533.32;toys games;100.1257358;12.49593496
744dac408745240a2c2528fb1b6028f3;Pontevedra;4.04;75;85;22490.6;jewelry;264.5952941;11.06666667
9b013e03b2ab786505a1d3b5c0756754;Córdoba;4.12195122;164;224;9027.4;beauty & personal care;40.30089286;8.518292683
8b9d6eec4a7eb7d0f9d579ce0b38324d;Tarragona;4.224489796;46;56;4232.54;sofa;75.58107143;10.06521739
38e679b9e0064cd94c6f035707344dae;Ourense;4.076923077;27;30;3694.51;sport outdoors;123.1503333;11.25925926
5444b12c82f21c923f2639ebc722c1ea;Málaga;#N/D;#N/D;1;169.9;home accessories;169.9;#N/D
83deb69e889cf80f82be1dc6d5f2d486;Valladolid;4.153846154;39;42;5363.01;music instruments;127.6907143;15.64102564
54aa8463e87776b5612f4bdc4bd5d4de;Madrid;4.666666667;6;7;649.3;home audio;92.75714286;14.83333333
2e7ea2aafec5835e781b21d6d1faf1f1;Madrid;3.666666667;7;7;528.4;beauty & personal care;75.48571429;7.142857143
79ebd9a61bac3eaf882805ed4ecfa12a;Pontevedra;4.076335878;122;136;15092.79;furniture;110.9763971;15.66393443
1cbd50a8c52e6cf8e315c5709fab386f;Lugo;3.888888889;9;9;785.97;cell phones;87.33;19
e503f22be6a4f456d9851920a5d9c670;Madrid;5;2;2;198.9;coffee machines;99.45;5.5
88af55b4a7ca402b27df16f7c7c9b5d2;Granada;#N/D;#N/D;1;130;comics;130;#N/D
5f3ae9136c875522250f8184f253413a;Madrid;4;38;46;1158;light bulbs;25.17391304;7.868421053
b026643914f651e8371425e5b8a1e780;Barcelona;4;1;1;27.9;beauty & personal care;27.9;10
26af45f5dfd967225a832838aa4e24a3;Coruña;3.916666667;9;13;573.1;automotive;44.08461538;9.777777778
9dd459b29a14bf89d47183cf2cd0e4c7;Madrid;5;2;2;180;automotive;90;6.5
8e6d7754bc7e0f22c96d255ebda59eba;Huelva;4.287356322;78;127;14497.27;computer accessories;114.1517323;15.6025641
e250d617a0ad591ba9bd663e584a895d;Cádiz;4;7;14;904.12;furniture;64.58;9.571428571
92c8bc6e8f925792247656fed09aad65;Madrid;4.5;2;3;259.7;0;86.56666667;13.5
e53d5b9b29d1218281f4a907ada18626;Pontevedra;4.285714286;3;7;350.67;toys games;50.09571429;5.666666667
3ca08eeb8d5595949fed424bd3677742;Coruña;3.769230769;13;14;1768.87;toys games;126.3478571;10.30769231
cbd996ad3c1b7dc71fd0e5f5df9087e2;Huelva;4.24025974;156;195;8411.04;pet food;43.13353846;12.91666667
8daab2245ebdc277c51098d01c5ad8ef;Madrid;3.5;16;16;1604.59;hardware;100.286875;9.875
15b3b1b81484422eb41df68ac87f1f50;Huelva;5;1;2;78.35;beauty & personal care;39.175;15
e067ad2c1c0b48758eb1b5228bcf7a68;Almería;4.384615385;52;61;5042.55;pet supplies;82.6647541;14.61538462
f626e15b7314c267e4429010866f70e9;Granada;4.4;5;7;193.55;coffee machines;27.65;9.8
f1fd5ab1181f827ffad998c1a5de7d74;Coruña;4.266666667;15;15;7045.99;luggage;469.7326667;9.266666667
a7c88262832dfc683781d6a421edefae;Jaén;4.6;5;5;1520;fragrance;304;11.4
6b1c4d4d9ccf0be3d8544eb0e71e5318;Valencia;4;1;1;1699;computer accessories;1699;12
4e85b538b0dad58852641540686d0e14;Huelva;3.666666667;3;3;361.98;lawn garden;120.66;19.33333333
093805f8f2aeb63881444571e1f48f30;Jaén;4.407407407;22;27;1215.79;beauty & personal care;45.02925926;8.181818182
5acd070dd3fe441bbb2ec1f1ede515ee;Cádiz;3.571428571;7;8;764.17;0;95.52125;26
3c010235b7345c92f125d14ee232a76b;Coruña;4.4;15;15;3578;pet supplies;238.5333333;10.93333333
cb9fb4ca75d7ba8437480e8dde64fe98;Madrid;4.333333333;9;9;532.14;0;59.12666667;9.333333333
ce33c6211beaa8fef4cae8b52db39862;Granada;5;1;1;49;sport outdoors;49;19
081acf3de680d554796c9cf041be7bc2;Leganés;4.2;4;10;1597.3;furniture;159.73;15.5
6989574bd97d9773f10d232b6c07da59;Coruña;3.714285714;7;7;2478.4;luggage;354.0571429;10.85714286
535bf14f36346c7f59d87cece104d70c;Barcelona;3;1;1;50;tools home improvement;50;4
8501d82f68d23148b6d78bb7c4a42037;León;#N/D;#N/D;1;19.7;automotive;19.7;#N/D
7f02656561b680def9986c0795a8a080;Madrid;5;1;2;84;home accessories;42;14
57a834594e1e9e9219603bfec184eadc;Valencia;4;1;1;139;pet supplies;139;6
8fd3b4468f6425810648177996c14cbd;Huelva;5;1;1;354.9;beauty & personal care;354.9;10
6d803cb79cc31c41c4c789a75933b3c7;Almería;3.948275862;58;66;8711.4;sport outdoors;131.9909091;13.13793103
5f2684dab12e59f83bef73ae57724e45;Madrid;4.047619048;64;74;9000.87;toys games;121.6333784;10.6875
713e3a23ca5e47786eb6f0d99f94cfac;Coruña;2;4;4;1126;kids;281.5;10
f97e2b0650c2068227e1d366140eb62f;Málaga;4;16;21;3654;pet supplies;174;14.75
8b321bb669392f5163d04c59e235e066;Madrid;4.025246981;910;1022;17535.69;television & video;17.15820939;12.55384615
32f83ffe11cd40f7adcf4eef171f52d9;Alicante;5;1;1;29.99;beauty & personal care;29.99;11
76d64c4aca3a7baf218bf93ef7fa768d;Coruña;4.15625;62;70;16911.8;toys games;241.5971429;10.77419355
d06d019f72a04e5497a0b64190af170c;Málaga;3.875;16;17;2415.93;beauty & personal care;142.1135294;8.6875
ec80e49e69745ab6c14f984bf2149423;Sevilla;3.636363636;12;12;3709;home accessories;309.0833333;12.91666667
f8f35af4634605e6693c17cc3ffff5a8;Alcalá de Henares;5;1;1;90;home accessories;90;10
004c9cd9d87a3c30c522c48c4fc07416;Granada;4.194630872;151;169;19712.71;kitchen & dining;116.6432544;14.66225166
3bdff180c7e1f6551a643b99c265a120;Madrid;3.843137255;51;61;3114.9;computer accessories;51.06393443;10.33333333
6b89abe95848c850399130d149a39b63;Teruel;4.428571429;7;8;1135.2;0;141.9;12.14285714
aced59e9b31ef866a94f9e7f29d8d418;Madrid;4.0625;58;71;7268.5;home accessories;102.3732394;9.655172414
b4f8921fcc4ff77b66bea6dda43dcd51;Alicante;4.25;18;21;11395.05;kitchen & dining;542.6214286;7.666666667
d2572f31e9023e9850ef986a636ff9bf;Madrid;1;1;1;279;automotive;279;10
c731d18cea9bf687ffee82a241c25b11;Palencia;3.80952381;21;25;3662;diet sports nutrition;146.48;8
3dc69bf2c42f0568a5c4791ec3fd3745;Madrid;5;1;2;300;beauty & personal care;150;26
d8d9567d0bfb0bc7eb845a205ba42657;Madrid;4.8;4;5;74.6;book;14.92;13.5
0daf5180aa44356f60f8effa533b55a2;Zaragoza;5;2;2;144.8;fragrance;72.4;8.5
5194c22ed1f616ec0c0f33c571542879;Madrid;3.75;4;4;245.6;monitors;61.4;12.25
fe8055980a4ff7f64ed889c2b5926929;Coruña;4.333333333;3;3;196.7;television & video;65.56666667;6.333333333
c42fd8e4d47dfb18ce5222f2dd7752f9;Jaén;3.5;7;11;466.99;furniture;42.45363636;26.42857143
671585f5a2af58b6e276bc01003c0d2b;Coruña;4;26;27;1244;home accessories;46.07407407;5.538461538
2dd1fb6f0e42a2243b8a01e40cd41216;Coruña;4.333333333;3;5;845.89;sport outdoors;169.178;13.66666667
a7c53f6b3b61adbdaa99dda97e8cbd56;Cádiz;5;1;1;99;kids;99;7
a11a0e0ca67423425691db355cff69b0;Jaén;4.5;2;2;448.9;automotive;224.45;5.5
5bffbafbb22daf6d3bfc216a46db8708;Barcelona;3.714285714;21;23;5239.7;computer accessories;227.8130435;8.761904762
fc0b214b59a83615fea981c6424a02ae;Málaga;5;1;1;159.9;kids;159.9;4
011b0eaba87386a2ae96a7d32bb531d1;Huelva;5;1;2;99.98;beauty & personal care;49.99;25
43753b27d77860f1654aa72e251a7878;Bilbao;5;1;1;23.9;furniture;23.9;27
822b63912576852aea9a8436d72317b7;Jaén;4.333333333;6;9;4905.69;videogame console;545.0766667;23.33333333
a3fa18b3f688ec0fca3eb8bfcbd2d5b3;Madrid;1;1;2;47.8;fragrance;23.9;14
5587130f9850696ed7fafbc91c2cee44;Madrid;4.5;2;2;69.8;home accessories;34.9;6.5
9c1c0c36cd23c20897e473901a8fb149;Cádiz;4;6;7;544.97;food;77.85285714;6.333333333
34a557286ead8fe75c989e0afcf7d98c;Málaga;4.5;4;4;414.9;beauty & personal care;103.725;8
c716e0b86ed568878475b60fbb6323ad;Málaga;1;1;1;35;book;35;8
455c5640e8c5bd1b2ee85c0158f85727;Valladolid;3;7;8;6729.5;music instruments;841.1875;14
87d30a6a0cbf89356e49324971ab1d24;Madrid;4.235294118;17;17;2134.13;toys games;125.5370588;11.23529412
217f005bb37ff3aeef5b2ae1788e75ba;Jaén;5;2;3;74.97;sport outdoors;24.99;14.5
cac4e0bc1a3269fa2b6ea5e763f6115b;León;3.666666667;2;3;57.88;home accessories;19.29333333;11
8ec76bb0965af3f007692b26fa9d6623;Burgos;4;1;1;1999;computer accessories;1999;11
aba1721a889e04decc910aa13b768ef4;Madrid;3.873563218;80;92;14103.3;book;153.2967391;9.4
7238f877570096ae403c51898fa64566;Málaga;4.333333333;3;3;1200;comics;400;9
044668ccd5316b12a7cf0d54a156e3e9;Jaén;3;3;4;137.8;pet food;34.45;7.666666667
643c01d7c56a724bec0454f4780e8a3e;Salamanca;5;2;2;205.55;lawn garden;102.775;9.5
cab85505710c7cb9b720bceb52b01cee;Madrid;4;197;209;11389.1;fashion & shoes;54.49330144;10.02538071
312ba1d77e9c332ef21f9598b7f64cd7;Cádiz;3.857142857;7;10;756;toys games;75.6;25.57142857
8c3b533c63cca56240f94f1e3a6b18ef;Madrid;4.333333333;3;9;3312.16;furniture;368.0177778;43.33333333
1fdc574883ef3b33ad41562d93f3a74a;Sevilla;4.555555556;18;18;4251;automotive;236.1666667;11.11111111
9a03a4e9eb0b947652fae4f6121a3f5e;Huelva;4.25;7;8;1497;kids;187.125;13.71428571
33cbda8716511e27e556dff9d8418bf2;León;4;5;6;507.4;wellness & relaxation;84.56666667;12.8
6cd68b3ed6d59aaa9fece558ad360c0a;Madrid;4.144736842;144;159;11188.57;luggage;70.36836478;10.38888889
3df020b72d3d44b3af9d110fa3940b65;Huelva;4.117647059;53;100;5039.9;furniture;50.399;13.20754717
537eb890efff034a88679788b647c564;Barcelona;4.182389937;151;173;4708.6;furniture;27.21734104;8.953642384
89de2d6f23e9746ff309705b23581faa;Ourense;3.714285714;8;8;340;light bulbs;42.5;9.5
c611f4ce9ce875bcc063fa97fd4d7d12;Cádiz;1;1;1;319;lawn garden;319;4
4be2e7f96b4fd749d52dff41f80e39dd;Coruña;#N/D;#N/D;1;267;light bulbs;267;#N/D
3bfba5a77604f6dfae7e6dd7aaf65821;Ourense;4.75;4;4;2095.5;beauty & personal care;523.875;9.25
48fb026ed7455a42f5d3e9390ed5088e;Lleida;4.222222222;8;12;555.71;automotive;46.30916667;12
0d33a55da925bbf1ff02af5f6059fc7f;Madrid;3.842105263;21;24;547.3;light bulbs;22.80416667;8.333333333
cea729054f157f5870bdd321a958d994;Madrid;4.423076923;23;27;2482.1;sport outdoors;91.92962963;7.260869565
955fee9216a65b617aa5c0531780ce60;Madrid;4.008090615;1236;1501;135171.7;furniture;90.05443038;10.69093851
0f0c984a4a955310903b6b6008660bad;Málaga;4.5;4;4;369.81;sport outdoors;92.4525;14.25
f805b96fa705ba7995a221f1749dc141;Lugo;4;7;7;2744.44;music instruments;392.0628571;12.71428571
751bdc4d83a466c7206cd42e8f426b03;Jaén;4.018867925;51;73;6648.93;sport outdoors;91.08123288;10.76470588
2f4b0d3b9634b647d4edee577d7ebb7e;Madrid;4.181818182;10;11;337.9;fragrance;30.71818182;6
ba5daa4041e1f15cdf34b76e3e18a450;Madrid;4.714285714;14;15;806.8;toys games;53.78666667;5.857142857
6e386f64c84e482f0b9abf960797ee1b;Madrid;4;29;30;12938.3;beauty & personal care;431.2766667;10.48275862
83c465a786b06574376909b35ef6752a;Cádiz;4.333333333;3;3;281.4;kitchen & dining;93.8;5.333333333
d93b8458c6fe139d85cfa5eadbf55bd2;Madrid;4;1;1;19.9;sport outdoors;19.9;6
71592660bbcb6a4664e97b6f8b68babc;Huelva;4.166666667;6;7;2027.18;computer accessories;289.5971429;12.33333333
6a53b90c3ad9e0b56d9fe5c69165fff5;Coruña;4.5;2;4;139.78;cell phones;34.945;11.5
38f276ca6e7cc95a6d1bb55ac9e5550f;Almería;5;1;1;24.99;0;24.99;5
eae9af4811c294c56795d70e715b7337;Madrid;3;1;2;15.9;0;7.95;2
039b29ff3b3473435d0cd59040575de9;Jaén;4.25;8;9;114.9;cd vinyl;12.76666667;9
ac51cac5e20d69ff485a54746488ef48;Granada;4.666666667;3;4;759.9;0;189.975;16.33333333
4221a7df464f1fe2955934e30ff3a5a1;San Sebastián;#N/D;5;5;849.5;kids;169.9;16.4
48e954b2da4f6a750c844173b347ed40;Valencia;5;2;6;397.8;coffee machines;66.3;8.5
fc4751cfe3b279c419615b9b00c1abb4;Ourense;5;1;1;453.7;home accessories;453.7;8
e1a210d482714ce337763a19aef94ba4;Pontevedra;#N/D;#N/D;1;49.9;sport outdoors;49.9;#N/D
085f6f7e049c996695fb2074fe38d45e;Sevilla;4;6;8;305.4;home accessories;38.175;10.33333333
34675b28b826facfde119785bf287dc1;Lugo;5;1;1;21.99;automotive;21.99;6
7d7866a99a8656a42c7ff6352a433410;Madrid;4.2;5;5;147.89;event & party supplies;29.578;4.8
5a93f3ab0ef4c84ed5e1b5dbf23978bc;Cádiz;3.789473684;38;44;2338.25;kids;53.14204545;15.02631579
64cc804291f90c81f02bfc2bb58ff55a;Coruña;2;2;3;517.6;furniture;172.5333333;14.5
5f57db27027655e6c6a391601daa0258;Toledo;5;1;1;98;automotive;98;14
e1b12447a7563944843191754aeb5562;Cádiz;4;9;11;472.46;sport outdoors;42.95090909;14.33333333
2f3d8b4c9e2ee165075331fea3f3095a;Zamora;5;1;1;130;0;130;12
1fe5540d7c1c37a595fefbacd5570d9e;Gerona;3.952380952;20;25;4537.6;computer accessories;181.504;11.8
d3f39f05462b79a4562d35893a28f159;Sevilla;4.617647059;32;39;2411.3;beauty & personal care;61.82820513;11.78125
528ce32f560edd11add4169f6a5b65be;Huelva;5;1;1;59.8;0;59.8;2
b86a47b3366e3b5424a7b225781f4908;Torrejón de Ardoz;4;1;1;86.5;0;86.5;14
0176f73cc1195f367f7b32db1e5b3aa8;Granada;4.05;37;42;4733.1;kitchen & dining;112.6928571;13.27027027
01cf7e3d21494c41fb86034f2e714fa1;Ourense;3.964912281;58;67;9729.36;home appliances;145.2143284;11.82758621
ceaec5548eefc6e23e6607c5435102e7;Madrid;3.882653061;197;210;52917.18;comics;251.9865714;13.01015228
c8771b1a10bb99bb34d3c459c5cffb53;Cádiz;5;1;1;64.9;toys games;64.9;7
2d42ebcda99fd55f6f4bc2f1ca035d50;Huesca;4.4;10;11;921.5;home lighting;83.77272727;9.5
e9bc59e7b60fc3063eb2290deda4cced;Lugo;3.956730769;202;267;34343.06;computer accessories;128.6256929;14.27722772
13d95f0f6f73943d4ceffad0fc2cd32c;Zaragoza;5;1;1;249.99;automotive;249.99;22
6f229cc508fc6915ed5c499efd93baa4;Barcelona;4.083333333;12;14;2654.8;sport outdoors;189.6285714;9.833333333
83f2b4881141ce3fcd4e985125d3279e;Granada;2.666666667;3;3;60.7;kids;20.23333333;18
c8c1bea22194a4eefa2dc9a9fa89f536;Soria;2;7;13;1266;pet supplies;97.38461538;8.285714286
b0b346d3a89f5eb4c2968af3f083cd43;Málaga;4.333333333;9;12;614;coffee machines;51.16666667;23.11111111
a0415d9b25ede3c4b1e477e9916ffc03;Lleida;4.111111111;9;10;4044.1;jewelry;404.41;9
3dfd3dc96f7f8598eca74e9ac8a2fa31;Madrid;3.4;5;5;183;home accessories;36.6;13.8
e5545d4d4473876ea78c5bcebca365c3;Almería;4;1;1;44.5;toys games;44.5;5
fa1a9dec3a9940c072684a46728bf1fc;Segovia;3.851851852;51;61;6674;pet supplies;109.4098361;14.52941176
6ddc28b61be28373b4503a1f61cf98a9;Madrid;3.7;10;10;1732.9;toys games;173.29;7.1
c5ebe6598748b0aeaa61cfb820478b92;Valencia;3.666666667;3;3;297;automotive;99;5
5670f4db5b62c43d542e1b2d56b0cf7c;Madrid;4.260869565;22;23;6630.09;fragrance;288.2647826;8.590909091
e1c76f339ebd5460999f25a2aa8c92c5;Madrid;4;1;1;899.9;home lighting;899.9;30
cb8bcce248bb1fb274ba762d8b971456;Madrid;4.081967213;61;68;9402.2;comics;138.2676471;12.44262295
6524b847b982cd56bb5d4b02b776ee42;Málaga;5;1;2;779.8;computer accessories;389.9;42
610f72e407cdd7caaa2f8167b0163fd8;Madrid;4.333333333;15;16;13585.16;kitchen & dining;849.0725;13.13333333
b6d44737c043328708f6749c2dbe50bd;Córdoba;4.158730159;59;81;5369.6;home accessories;66.29135802;7.779661017
972d0f9cf61b499a4812cf0bfa3ad3c4;León;4.138888889;73;84;8089.29;kitchen & dining;96.30107143;18.32876712
8c91bfea4263b8fba54081460693e2a1;Castellón;1;2;2;739;beauty & personal care;369.5;12.5
38af8acfd46ac4a7bf754e8ca6736664;Madrid;3.2;5;5;345;comics;69;6.2
d90fe2229fee1a5da999ccd0c06c1667;Madrid;4.666666667;3;3;450;automotive;150;10
75fdd0a732287f9497b179f6bd445d32;Málaga;5;1;1;59.9;0;59.9;10
5b2e94f2c22b39ccc24d34ad0f669672;Madrid;3.714285714;10;11;949.78;automotive;86.34363636;9.9
9ac75591b69c3402684b6ce0310f22ee;Madrid;5;1;1;60.5;home accessories;60.5;3
e5bd51692380fd8cabb19b756b95e714;Córdoba;3.5;2;3;119.7;0;39.9;33.5
cfb1a033743668a192316f3c6d1d2671;Almería;4.094202899;127;176;12803.64;kitchen & dining;72.74795455;12.27559055
adcf50477d6a1f5d91bb9d54c4903cb5;Getafe;4;16;38;1425.14;sport outdoors;37.50368421;23.5
8476243f92442881ddd5b578975cf115;Alicante;4;11;11;7838;beauty & personal care;712.5454545;18.27272727
f2336e113377dd21c744d9c4fc8293a9;Madrid;4.75;4;4;3563;lawn garden;890.75;20.25
f25e239052084705e17a982bc600ab2a;Madrid;4.111111111;8;9;7380;pet supplies;820;12.375
714b9a1332840f257b49f476bea4e341;Huelva;4.5;6;6;1499.94;computer accessories;249.99;32.33333333
89d9a386b0b6e5fc8403071b03f7206a;Madrid;4.5;2;5;167;0;33.4;13.5
bd15ee794d5e640d9dd71b665b2ab15b;Granada;4.307692308;12;13;374.8;sport outdoors;28.83076923;14.41666667
f326006815956455b2859abd58fe7e39;Granada;4.111111111;9;30;3147.16;furniture;104.9053333;12.88888889
bac692d6c0ed08467878018e6cc9c26c;León;4;1;3;477;tools home improvement;159;7
6a51fc556dab5f766ced6fbc860bc613;Almería;3.708333333;24;33;7577.67;home appliances;229.6263636;14
a90a5da8b09e44264a177c0374a5ac87;Coruña;3.666666667;3;3;74.7;cell phones;24.9;9.666666667
ea6b12bf9ffe2bac34602ec631d97a47;Cádiz;4.777777778;9;11;2625.8;0;238.7090909;16.66666667
dc64d75cc406bb0697be983831430e60;Madrid;4.75;4;4;813;computer accessories;203.25;10
fa7ad8ae9bcb2c4493fdf38e96b1d74f;Sevilla;#N/D;#N/D;2;88;home accessories;44;#N/D
d1ef48b38baca7e831711c4a0aeb398f;Coruña;4.357142857;27;36;1469.12;home lighting;40.80888889;9.666666667
67e43d802fde8cfd3f9580124f8167d1;Cádiz;#N/D;#N/D;3;36;kitchen & dining;12;#N/D
f18112da765e0971ca5d510dec322bdd;León;4;2;2;327.8;0;163.9;18
259f7b5e6e482c230e5bfaa670b6bb8f;Huelva;4.152173913;132;167;8526.04;kitchen & dining;51.05413174;8.492424242
dd7ddc04e1b6c2c614352b383efe2d36;Madrid;4.085470085;113;142;9178.51;pet supplies;64.63739437;15.17699115
f457c46070d02cadd8a68551231220dd;Lugo;4.205882353;180;246;19093;computer accessories;77.61382114;14.56666667
5962468f885ea01a1b6a97a218797b0a;Coruña;4.5;6;9;791;book;87.88888889;10.83333333
1f50f920176fa81dab994f9023523100;Huelva;4.139293139;1360;1930;106939.21;lawn garden;55.4089171;15.61838235
2b1a40c1daabc6ca280c4b815c101841;Madrid;4.409090909;22;35;12732.6;automotive;363.7885714;13.36363636
26b482dccfa29bd2e40703ba45523702;Córdoba;2.666666667;3;4;344.78;pet supplies;86.195;3.333333333
f356c348fbc8df6a882823e21f5ce8b7;Castellón;3;1;1;195.18;home accessories;195.18;7
2ba91c7ad80ff88b23b7db823b43c233;Sevilla;4.5;6;6;740.4;pet supplies;123.4;18.83333333
3d0cd21d41671c46f82cd11176bf7277;Salamanca;3.625;8;10;447.8;comics;44.78;13.5
d93919c944be9cff128f6c9cb899eacb;Córdoba;4.193548387;31;33;2666.7;seasonal decor;80.80909091;22.90322581
f7ba60f8c3f99e7ee4042fdef03b70c4;Granada;4.041474654;212;232;68395;beauty & personal care;294.8060345;13.4009434
0ee4fb99ac55ffbbc98795aa01b7f8fa;Málaga;5;1;1;59.9;furniture;59.9;7
c5f7e746b7e6d07def6c0dae9903279b;Coruña;3.818181818;10;12;1429;pet supplies;119.0833333;5.5
2d20f1cd18725c91147da0791d498022;Ourense;1;1;1;99.8;home accessories;99.8;10
002100f778ceb8431b7a1020ff7ab48f;Málaga;3.962264151;48;55;1234.5;furniture;22.44545455;16.35416667
70f84699be677ec988d1fa824aef7d90;Fuenlabrada;3.5;5;5;1588.3;music instruments;317.66;17.6
5bc24d989e71e93c33e50a7782431b0e;Alcalá de Henares;4.411764706;17;17;3148;automotive;185.1764706;9.117647059
36f98ad67cc981f50ce8aed093d5783c;Pontevedra;5;1;2;119.4;television & video;59.7;7
70ee69419916dc13e3aed619061f996c;Jaén;5;1;1;45;furniture;45;14
6eb94e1466490d327a09abf8f3552a50;Cádiz;3.285714286;8;10;1511.95;beauty & personal care;151.195;7.375
8ff1a9df749e454105c55cda13e79143;Almería;3.125;10;13;1400.6;home accessories;107.7384615;13.4
c4fabeea6e569d42d02993bb1f4f1cbc;Palma de Mallorca - Mallorca;4.636363636;11;11;859.3;kids;78.11818182;21.63636364
5236605f4d4b0b3e4df85b850393fca0;Madrid;4;5;5;265.3;sport outdoors;53.06;10.4
45c20d94d9171b0bcfab3c955e47d67b;Granada;4.75;4;4;129.46;home accessories;32.365;14.25
5bc237df65098fe211bb4818f4d26d78;Alcalá de Henares;3;2;2;126.8;computer accessories;63.4;12.5
6a38087bc8ad4f89ff453561005f6dea;Huesca;4.4;15;22;1833.43;computer accessories;83.33772727;10.06666667
